Recency,Frequency,Monetary,Monetary_log,Monetary_raw,Cluster,PCA1,PCA2
218,1,10.2,2.4159137783010487,10.2,0,125.55878610041627,-0.871142280618864
60,7,522.64,6.260804425311898,522.64,2,-32.54302225536384,2.379932195306349
2,1,128.16,4.8610519458900745,128.16,2,-90.41434652646939,-4.773979949256243
17,2,288.2,5.66711849028461,288.2,2,-75.43978385990563,-3.4493808993727404
239,1,302.65999999999997,5.715908654454042,302.65999999999997,1,146.53757886476933,-0.2910302253638859
95,1,101.14,4.626344421219498,101.14,0,2.569785645756042,-3.0471887661343064
11,6,1098.55,7.002656284176857,1098.55,2,-81.51946900620152,0.5069683211014366
106,6,1616.1200000000001,7.388402068326353,1616.1200000000001,0,13.461034132721181,2.306375009179744
53,9,1761.15,7.474289933406212,1761.15,2,-39.58499770369969,4.314218224557816
31,5,938.14,6.844964562876423,938.14,2,-61.50387574620042,-0.1259750094602312
12,6,1650.47,7.409421079361584,1650.47,2,-80.52179095164158,0.548751995706108
3,4,1082.66,6.988099479663627,1082.66,2,-89.48103712116833,-1.6399730213958739
2,17,1253.13,7.134197384081246,1253.13,2,-90.72136893713844,11.326393283081545
43,1,169.48000000000002,5.1386179877903615,169.48000000000002,2,-49.423344858736435,-3.9910927701948475
4,1,73.44,4.30999343177405,73.44,2,-88.41181779849252,-4.76781597797533
247,2,510.72,6.237777600448834,510.72,1,154.51492255591205,0.8864727106384906
42,9,2509.1100000000006,7.828081855866751,2655.95,2,-50.58483456396834,4.128467515594599
177,1,576.5,6.358708442395948,576.5,0,84.54560115357977,-1.4146384129265508
92,3,736.5600000000001,6.603347440836964,736.5600000000001,2,-0.4769385917752089,-0.9947506156678854
110,4,645.21,6.471124528355773,645.21,0,17.50200429895483,0.3327583489531287
30,4,1256.49,7.136872949655992,1256.49,2,-62.486784066422686,-1.126342539733419
26,9,2509.1100000000006,7.828081855866751,2897.32,2,-66.58189236875906,3.8290947032579155
52,3,757.8,6.631738238060859,757.8,2,-40.469732332934676,-1.7415722385044337
184,3,793.26,6.677410863564543,793.26,0,91.5057544897628,0.7308441464846629
43,5,1630.66,7.3973531804863155,1630.66,2,-49.50898588634446,0.12988767736468354
49,4,916.9200000000001,6.822110240853561,916.9200000000001,2,-43.48862345113828,-0.7886915748950525
22,4,706.92,6.562331092959095,706.92,2,-70.48229303207528,-1.3086186191690494
75,5,1505.34,7.317438146491288,1505.34,2,-17.514450223211412,0.7241002905321263
81,2,302.64,5.715842789148567,302.64,2,-11.451808747932688,-2.249125867088966
373,1,77.45,4.362461479179042,77.45,1,280.52005203921794,2.1394456457048765
326,1,96.2,4.576770711466393,96.2,1,233.52756827432955,1.2721942480009716
43,11,1996.75,7.599776826254572,1996.75,2,-49.62070269561326,6.130657428129373
30,2,745.14,6.614913250156729,745.14,2,-62.44715624154841,-3.152378833538307
184,1,213.70000000000002,5.369241704884735,213.70000000000002,0,91.54951482962379,-1.339788218251683
235,2,219.25,5.394763264816289,219.25,1,142.52156029804718,0.6141248938216863
9,10,2205.13,7.698995128267522,2205.13,2,-83.59652991058655,4.501903534355579
220,2,1516.7,7.324951309966,1516.7,0,127.51417305141952,0.4429487221520283
111,3,1293.0,7.165493475060845,1293.0,0,18.51661277023679,-0.6073588545979689
278,1,104.12,4.655102554736301,104.12,1,185.53598312805508,0.3785190193469967
318,1,98.58,4.600961341214036,98.58,1,225.5289122198899,1.123880004209342
7,3,1823.13,7.508858440024378,1823.13,2,-85.46606777366243,-2.5338054824082388
2,5,1796.8200000000002,7.4943300987853965,1796.8200000000002,2,-90.50195624623458,-0.6317543433933022
260,2,738.0600000000001,6.605379108450784,738.0600000000001,1,167.51059981616885,1.1505645397513726
64,5,2451.6,7.8049039653279255,2451.6,2,-28.51498970715579,0.5459319509933191
9,9,2439.26,7.799859869987463,2439.26,2,-83.57861794448146,3.509410257611986
142,1,104.1,4.6549122778829055,104.1,0,49.56099278747705,-2.1661606785674183
79,1,633.79,6.453294235535106,633.79,2,-13.436875067521058,-3.242931709158107
8,8,2337.11,7.757098189684879,2337.11,2,-84.55976715451793,2.490059274677485
155,2,177.17000000000002,5.1827381506958785,177.17000000000002,0,62.53738573150882,-0.8947658446183544
109,2,333.43,5.812427590105243,333.43,0,16.54253473640469,-1.7197448766730172
163,3,940.44,6.847410617973018,940.44,0,70.50872255943789,0.3475602072861719
332,1,341.65000000000003,5.8367095180318325,341.65000000000003,1,239.51984239534318,1.4559264201725792
226,1,92.42,4.537105455073962,92.42,1,133.54616548496801,-0.6011357569907565
74,2,330.2,5.8027224225111045,330.2,2,-18.450978198769093,-2.3751734087919245
51,4,559.97,6.329667428156979,559.97,2,-41.48640282205509,-0.7792027517598727
99,3,1042.49,6.950326143337652,1042.49,0,6.519950390346267,-0.8440933762635954
15,3,2509.1100000000006,7.828081855866751,2830.32,2,-77.4692167899625,-2.3660118022435674
197,1,92.63999999999999,4.53945764262271,92.63999999999999,0,104.5514858500945,-1.1436155564806096
3,15,2509.1100000000006,7.828081855866751,2651.88,2,-89.68831578273588,9.388033982543945
31,2,505.3,6.227129378975864,505.3,2,-61.44530183902792,-3.1556642537784967
21,4,368.78000000000003,5.912908234202207,368.78000000000003,2,-71.47869561472037,-1.3641665598847306
24,3,2509.1100000000006,7.828081855866751,3926.34,2,-68.47087177476772,-2.197614595304183
8,2,159.35,5.077358926139164,159.35,2,-84.4350289502535,-3.6512309718914184
213,1,306.0,5.726847747587197,306.0,0,120.54230243335503,-0.7768905484586952
9,6,508.06,6.232565887795969,508.06,2,-83.51505344266857,0.42586496841833643
11,5,1983.2,7.592971089215802,1983.2,2,-81.50412971293608,-0.4577619346223747
2,11,2509.1100000000006,7.828081855866751,3262.5,2,-90.61436334914185,5.376464717092894
8,9,1665.33,7.418378882343379,1665.33,2,-84.57642889710355,3.469060753585312
3,4,951.1600000000001,6.8587330878965425,951.1600000000001,2,-89.48035713882201,-1.6473110567196985
40,1,166.20000000000002,5.119190700650601,166.20000000000002,2,-52.422691082419185,-4.048327144336442
18,4,1102.85,7.006559348040717,1102.85,2,-74.48389245889581,-1.3582639127876872
8,40,2509.1100000000006,7.828081855866751,24387.53,2,-85.15028863369785,34.436953390649215
8,8,2234.89,7.712394638073821,2234.89,2,-84.55953218138852,2.4875235601356973
19,1,43.2,3.7887247890836524,43.2,2,-73.41183618719235,-4.516721829136748
117,1,128.7,4.865224091322398,128.7,0,24.5644845156164,-2.6220012044491345
223,1,224.4,5.417876601605676,224.4,0,130.5420875915314,-0.607308276391703
71,3,1811.16,7.50227478292544,1811.16,2,-21.47780194913925,-1.3366876771043668
51,2,697.88,6.549479053676431,697.88,2,-41.4506739341391,-2.7631636339309007
89,6,2509.1100000000006,7.828081855866751,2682.61,2,-3.5381508526005234,2.0132313033236002
8,9,1766.45,7.4772931088274595,1766.45,2,-84.57673856512018,3.4724025386433226
243,1,198.97,5.298167355296911,198.97,1,150.5390390694767,-0.2398825151164825
47,6,1265.06,7.14366499494602,1265.06,2,-45.52683012273044,1.1885555701371526
107,1,93.47999999999999,4.548388171889107,93.47999999999999,0,14.567988757035025,-2.827081060464984
45,6,2014.03,7.608389362607422,2014.03,2,-47.52890505668343,1.1774944767545668
65,1,375.58,5.931130508068282,375.58,2,-27.43155602261298,-3.534501554473098
207,2,457.89,6.128810529923434,457.89,0,114.52285080230997,0.1318597528827139
11,5,1178.4,7.072761113566404,1178.4,2,-81.50139535824789,-0.48726974669766143
115,2,517.66,6.251248562517183,517.66,0,22.539124859618326,-1.5825888792693412
242,1,123.85000000000001,4.827113016725782,123.85000000000001,1,149.54169893695325,-0.28531287827664276
163,1,311.65,5.745084354013307,311.65,0,70.55140093718636,-1.7113961540308784
17,7,2509.1100000000006,7.828081855866751,3974.03,2,-75.54335311075711,1.664268263978526
124,2,395.76,5.983331563877793,395.76,0,31.538878114054114,-1.4293886981804445
23,3,559.05,6.328026065457748,559.05,2,-69.46280321642462,-2.3014128923512804
68,1,188.20000000000002,5.242804656617778,188.20000000000002,2,-24.42848967012999,-3.5174129821938105
17,8,1829.61,7.5124045236255865,1829.61,2,-75.56013596776882,2.644576750254398
16,2,409.2,6.016644845638281,409.2,2,-76.44143717128475,-3.4482655559098876
17,4,1281.1100000000001,7.156262437231849,1281.1100000000001,2,-75.48449544884663,-1.3684831220289304
196,1,443.2,6.096274911460327,443.2,0,103.54348671352203,-1.0740191860039747
243,1,309.52,5.73824831153748,309.52,1,150.5367258931014,-0.2149198524177356
219,1,134.7,4.9104465668408235,134.7,0,126.54549032043302,-0.7109343763984208
45,8,1858.47,7.528046779865795,1858.47,2,-47.56536702902461,3.16936644578907
21,4,322.8,5.780126041243535,322.8,2,-71.47799767806244,-1.3716983493162536
127,8,615.5300000000001,6.4241069832209385,615.5300000000001,0,34.42535680621384,4.641033455804084
39,1,108.97999999999999,4.700298531079668,108.97999999999999,2,-53.4203053924441,-4.0907987186375925
121,2,799.46,6.68518656241877,799.46,0,28.53574064896563,-1.4457098581674437
260,1,297.87,5.700008696236627,297.87,1,167.5338008077432,0.10099469928220106
10,1,125.0,4.836281906951478,125.0,2,-82.41568742650907,-4.625698571227135
274,1,282.93,5.6487277289070565,282.93,1,181.53149593261855,0.360037105521271
165,1,51.0,3.9512437185814275,51.0,0,72.56046204108621,-1.7757263735630806
157,4,821.76,6.712664542109962,821.76,0,64.49209200536423,1.22586683228878
215,1,90.6,4.517431271680085,90.6,0,122.5482916566388,-0.8080705419692098
6,2,126.17999999999999,4.845603405839261,126.17999999999999,2,-86.43344301045161,-3.7017984158058703
366,1,158.5,5.072043922224899,158.5,1,273.5176095055367,2.0487196056012493
80,2,480.93,6.177798875288194,480.93,2,-12.454053018301153,-2.2416331846226356
43,1,215.17000000000002,5.376065135169961,215.17000000000002,2,-49.42459294076298,-3.977624082298304
19,3,799.08,6.68471172266826,799.08,2,-73.4639424972962,-2.3560238549256853
32,4,1722.63,7.452187811020704,1722.63,2,-60.48880921517226,-1.0710353686920548
22,1,138.75,4.939855112035208,138.75,2,-70.41843847977508,-4.395293990684749
109,8,1022.95,6.931422976282321,1022.95,0,16.426000195156945,4.3330154700731125
8,16,2509.1100000000006,7.828081855866751,7225.1900000000005,2,-84.70767735533715,10.47980260256916
320,1,105.2,4.665324108807838,105.2,1,227.52820613856744,1.1649524477954163
295,1,100.5,4.620058798481842,100.5,1,202.53304124445663,0.6946148494010087
358,1,10.2,2.4159137783010487,10.2,1,265.533041892335,1.7483698273271173
185,1,219.66,5.39662305533216,219.66,0,92.54918701914711,-1.3195242682117092
191,2,155.25,5.051457288616511,155.25,0,98.5314558375725,-0.22862364646934008
44,2,340.15000000000003,5.832322263261433,340.15000000000003,2,-48.44561716697175,-2.934818443477764
52,1,202.68,5.316550134809097,202.68,2,-40.42593509973273,-3.812602738046129
26,1,448.58,6.1083138136042745,448.58,2,-66.42531574188193,-4.2541724357858275
38,3,903.67,6.807570236318296,903.67,2,-54.46808212940664,-1.9935497505922246
9,3,202.11,5.3137477042033945,202.11,2,-83.45489749302322,-2.6208969008177445
297,1,93.6,4.549657476057833,93.6,1,204.5330435171423,0.7280430846310662
33,3,1458.25,7.2856778840839,1458.25,2,-59.46967574764976,-2.059984107992344
10,8,2509.1100000000006,7.828081855866751,2804.56,2,-82.5605080369514,2.531507274751231
65,2,792.94,6.677007891641195,792.94,2,-27.453918678647824,-2.493978619170613
10,9,2509.1100000000006,7.828081855866751,3415.92,2,-82.57895017354977,3.5297218909212322
218,1,67.95,4.233381604239311,67.95,0,125.54923303164959,-0.7680502570687224
2,9,2509.1100000000006,7.828081855866751,3129.21,2,-90.57747907594513,3.3800354847528897
65,2,451.09,6.11388127505571,451.09,2,-27.45095874328291,-2.525920787053982
3,16,994.8199999999999,6.903566518360682,994.8199999999999,2,-89.70189843380774,10.333807418965725
149,1,326.48,5.791426984508248,326.48,0,56.553731769453535,-1.970718676996082
4,13,2509.1100000000006,7.828081855866751,2722.94,2,-88.65161539673974,7.410315550974984
217,2,283.95000000000005,5.652313726281009,283.95000000000005,0,124.52351651754766,0.2919394858684914
34,6,1078.73,6.984466288863056,1078.73,2,-58.523602800616885,0.9362849497723582
119,1,106.25,4.675162557808126,106.25,0,26.565115752517485,-2.595360441945514
107,5,981.53,6.890130877628398,981.53,0,14.481911421026425,1.2986078129425174
11,7,1816.03,7.504958578991847,1816.03,2,-81.54055137020613,1.5336749739762006
71,4,875.4200000000001,6.775845428090775,875.4200000000001,2,-21.492425790039704,-0.379678231715018
92,9,887.72,6.789782225273467,887.72,2,-0.588571359560774,5.0051122007096165
311,1,539.4000000000001,6.292309606086044,539.4000000000001,1,218.5213092777135,1.088842556651871
43,2,562.33,6.333865602071739,562.33,2,-49.44806951791346,-2.9250802577203348
362,1,111.10000000000001,4.719391330078114,111.10000000000001,1,269.5201986852069,1.9538729291043673
92,7,1033.42,6.941596162150855,1033.42,2,-0.5524850586626684,3.0172942932758584
1,13,2509.1100000000006,7.828081855866751,5144.24,2,-91.651063735138,7.354183148661855
22,2,189.5,5.249652194566756,189.5,2,-70.43850898788622,-3.379506789365065
4,3,1517.64,7.325570476482286,1517.64,2,-88.46455270434869,-2.600334507310372
11,6,1025.94,6.934338785631824,1025.94,2,-81.51910991221797,0.5030931552974662
99,1,387.52,5.962344648534129,387.52,0,6.562027743181233,-2.896563772070583
57,2,728.61,6.592510144806544,728.61,2,-35.45200343959836,-2.648457981551049
1,6,2509.1100000000006,7.828081855866751,3462.69,2,-91.52196877894947,0.3666808354718407
218,1,20.4,3.0633909220278057,20.4,0,125.55538279743031,-0.834415507249548
24,9,2509.1100000000006,7.828081855866751,2998.21,2,-68.58152459435789,3.79167310171583
50,2,287.74,5.665526629201668,287.74,2,-42.44584377030189,-2.832014768885913
7,5,764.04,6.639928120041287,764.04,2,-85.49838473018825,-0.5866644871047741
303,1,303.66,5.719196400708555,303.66,1,210.52579280270965,0.9066475144447201
10,6,2025.91,7.614267744874256,2025.91,2,-82.52249990292125,0.5229498885857726
22,6,964.8000000000001,6.872956773439442,964.8000000000001,2,-70.52081003210434,0.7054301987891076
99,1,76.56,4.351051830374451,76.56,0,6.570497104165483,-2.98796095378968
366,1,63.0,4.1588830833596715,63.0,1,273.52240930895783,1.9969224858053263
306,1,131.9,4.8895969657192,131.9,1,213.5296017247387,0.9157226410974362
320,1,1637.3,7.401414397826217,1637.3,1,227.5138245587068,1.3201513902389665
8,5,1549.88,7.3465777907442975,1549.88,2,-84.50228294608385,-0.5278704763565729
1,4,1378.5900000000001,7.229541632558596,1378.5900000000001,2,-91.48193842754917,-1.6636993267918534
205,2,677.47,6.519840263116858,677.47,0,112.5211632259216,0.11661848701857647
54,4,1370.33,7.223536350817483,1370.33,2,-38.49165288390618,-0.6723675228489299
1,4,899.22,6.80263917789708,899.22,2,-91.47969452069819,-1.6879144668243091
19,5,1147.33,7.0460639920178165,1147.33,2,-73.50272612905587,-0.3390976783591997
9,2,127.80000000000001,4.858260813670253,127.80000000000001,2,-83.4340612025777,-3.6449480487686503
19,4,852.55,6.749404122826761,852.55,2,-73.4827246734477,-1.354139699000716
181,3,483.25,6.182601302287106,483.25,0,88.50890699507566,0.646644716950453
60,2,626.9,6.4423809181200635,626.9,2,-32.45176598416268,-2.6008413425170516
11,2,191.5,5.260096153727839,191.5,2,-81.43654112476032,-3.584733186322972
190,1,109.98,4.709350004897755,109.98,0,97.55188006344154,-1.2649543764764362
5,9,2509.1100000000006,7.828081855866751,2663.06,2,-87.57803073754687,3.436167887066018
311,1,68.64,4.243339114899988,68.64,1,218.53207918281106,0.97261903339811
155,1,1274.16,7.150826939915369,1274.16,0,62.54548309761164,-1.7813447812393983
110,3,150.0,5.017279836814924,150.0,0,17.52808820951813,-0.7479225365172404
148,3,1468.31,7.292548181820763,1468.31,0,55.509141112267784,0.09214768380517135
66,11,1638.88,7.402378347409428,1638.88,2,-26.62389452509133,6.549808834098178
205,1,39.599999999999994,3.7037680666076866,39.599999999999994,0,112.55440734743614,-1.0413318763586963
247,3,486.59000000000003,6.189474888783194,486.59000000000003,1,154.4967343105351,1.881947457514796
29,7,1400.65,7.245405393061824,1400.65,2,-63.54249706288225,1.855746781614279
18,4,530.01,6.274780853456325,530.01,2,-74.48004604677178,-1.3997725022221301
12,2,303.99,5.720278989184664,303.99,2,-80.43914384887763,-3.539919486214058
104,8,1507.9,7.3191361875196055,1507.9,0,11.424881712845234,4.261453679193082
74,1,95.28,4.567260612914871,95.28,2,-18.42604216365038,-3.4434669865547916
46,1,240.06,5.485045865160197,240.06,2,-46.425717432537,-3.9153099782668166
72,3,683.01,6.527972537398722,683.01,2,-20.472864658281964,-1.373242113278546
257,1,183.05,5.21520745982503,183.05,1,164.53690070677925,0.017362970836308556
51,1,83.2,4.4331949212482815,83.2,2,-41.421108074986535,-3.881419997473483
254,2,252.65,5.535955364012699,252.65,1,161.51732429999237,0.9776389320708576
11,1,262.55,5.574243103301216,262.55,2,-81.41975022367177,-4.5651284803231835
165,2,538.41,6.29047594965132,538.41,0,72.52972431055998,-0.6448237500385536
18,6,1041.28,6.949165900227685,1041.28,2,-74.52047505767173,0.6349097974522158
282,1,137.1,4.9279780604152466,137.1,1,189.53381327684957,0.46884050912005915
50,1,301.76,5.712940412440966,301.76,2,-42.42765085249316,-3.827539938349598
39,1,144.35,4.979144627004885,144.35,2,-53.421771077773805,-4.074981762828129
27,6,946.3299999999999,6.853647501333906,946.3299999999999,2,-65.52162797370848,0.7978889249693983
68,1,706.18,6.561285230380545,706.18,2,-24.43541993618969,-3.4426249565567764
207,1,433.5,6.074195944705447,433.5,0,114.54158000692728,-0.8694527602762303
175,2,220.98,5.402587287723834,220.98,0,82.53255240504653,-0.5080793512674369
7,5,2047.03,7.624633634489611,2047.03,2,-85.50356059044844,-0.5308091467038771
26,1,139.56,4.945634443878841,139.56,2,-66.41920440620156,-4.320122967208919
51,2,123.8,4.826712455935327,123.8,2,-41.44161863888585,-2.8608839303405693
312,2,291.92,5.679899534192869,291.92,1,219.5059022355365,2.0710303058042925
309,1,335.52,5.818657582682613,335.52,1,216.52416668647646,1.0245540445354155
43,5,1519.27,7.326643229644649,1519.27,2,-49.50861421702892,0.12587680475755203
26,3,768.74,6.646052795489304,768.74,2,-66.46502650663969,-2.227241095516787
88,2,218.10000000000002,5.3895282466014205,218.10000000000002,2,-4.451380766892896,-2.136659764872367
